"UTE: Compostela: Puentes y Calzadas Infraestructuras S.L.U. / F. Gómez y Cía, S.L.",Puentes y Calzadas Infraestructuras,Puentes y Calzadas Infraestructuras
UTE: Comsa Emte Medio Ambiente S.L.U.-Companyia General d'Aigües de Catalunya,Companyia General d'Aigües de Catalunya,Companyia General d'Aigües de Catalunya
UTE: Comsa Emte Medio Ambiente S.L.U.-Companyia General d'Aigües de Catalunya,Comsa Emte Medio Ambiente S.L.U.,Comsa
"UTE: Comsa S.A.U. (85%) y Anchelergues E Asociados, S.L. (15%)",Anchelergues e Asociados,Anchelergues e Asociados
"UTE: Comsa S.A.U. (85%) y Anchelergues E Asociados, S.L. (15%)",Comsa,Comsa
UTE: Comsa S.A.U. / Martín Casillas,Comsa,Comsa
UTE: Comsa S.A.U. / Martín Casillas,Martín Casillas,Martín Casillas
UTE: Comsa S.A.U. y Movex Vial,Comsa,Comsa
UTE: Comsa S.A.U. y Movex Vial,Movex Vial,Movex Vial
UTE: COMSA S.A.U.-Cycasa Canteras y Construcciones,Comsa,Comsa
UTE: COMSA S.A.U.-Cycasa Canteras y Construcciones,"Cycasa, Canteras y Construcciones","Cycasa, Canteras y Construcciones"
"UTE: COMSA S.A.U., y ARIAS INFRAESTRUCTURAS, S.A.",Arias Infraestructuras,Arias Infraestructuras
"UTE: COMSA S.A.U., y ARIAS INFRAESTRUCTURAS, S.A.",Comsa,Comsa
UTE: Comsa-Domingo Cueto,Comsa,Comsa
UTE: Comsa-Domingo Cueto,Domingo Cueto,Domingo Cueto
"UTE: COMSA, S.A. - ACCIONA INFRAESTRUCTURAS",Acciona Infraestructuras,Acciona
"UTE: COMSA, S.A. - ACCIONA INFRAESTRUCTURAS",Comsa,Comsa
"UTE: COMSA, S.A. - ACSA, OBRAS E INFRAESTRUCTURAS","ACSA, Obras e Infraestructuras",Sorigué
"UTE: COMSA, S.A. - ACSA, OBRAS E INFRAESTRUCTURAS",Comsa,Comsa
"UTE: Comsa, S.A. - Cycasa, Canteras y Construcciones, S.A.(UTE AVE ZADORRA)",Comsa,Comsa
"UTE: Comsa, S.A. - Cycasa, Canteras y Construcciones, S.A.(UTE AVE ZADORRA)","Cycasa, Canteras y Construcciones","Cycasa, Canteras y Construcciones"
"UTE: Comsa, S.A. - Martin Casillas",Comsa,Comsa
"UTE: Comsa, S.A. - Martin Casillas",Martín Casillas,Martín Casillas
"UTE: Comsa, S.A. - Padillo, Instalaciones y Obras",Comsa,Comsa
"UTE: Comsa, S.A. - Padillo, Instalaciones y Obras",Padillo Instalaciones y Obras,Padillo Instalaciones y Obras
"UTE: Comsa, S.A. - Satocan, S.A. - Ruiz Romero Firmes y Construcciones, S.L. (UTE Acceso Puerto de Tazacorte)",Comsa,Comsa
"UTE: Comsa, S.A. - Satocan, S.A. - Ruiz Romero Firmes y Construcciones, S.L. (UTE Acceso Puerto de Tazacorte)",Ruiz Romero,Ruiz Romero
"UTE: Comsa, S.A. - Satocan, S.A. - Ruiz Romero Firmes y Construcciones, S.L. (UTE Acceso Puerto de Tazacorte)",Satocán,Satocán
"UTE: Comsa, S.A. – Contratas Iglesias",Comsa,Comsa
"UTE: Comsa, S.A. – Contratas Iglesias",Contratas Iglesias,Contratas Iglesias
"UTE: Comsa, S.A. y Construcciones Mariano López Navarro",Comsa,Comsa
"UTE: Comsa, S.A. y Construcciones Mariano López Navarro",Construcciones Mariano López Navarro,Construcciones Mariano López Navarro
"UTE: Comsa, S.A., Empresa Constructora, y Proyecto Galicia, S.A.",Comsa,Comsa
"UTE: Comsa, S.A., Empresa Constructora, y Proyecto Galicia, S.A.","Proyecto Galicia, S.A.","Proyecto Galicia, S.A."
"UTE: Comsa, S.A., Tratamientos Asfálticos, S.A. y Obras, Servicios y Construcciones del Principado de Asturias",Comsa,Comsa
"UTE: Comsa, S.A., Tratamientos Asfálticos, S.A. y Obras, Servicios y Construcciones del Principado de Asturias","Obras, Servicios y Construcciones del Principado de Asturias","Obras, Servicios y Construcciones del Principado de Asturias"
"UTE: Comsa, S.A., Tratamientos Asfálticos, S.A. y Obras, Servicios y Construcciones del Principado de Asturias",Tratamientos Asfálticos,Tratamientos Asfálticos
"UTE: Comsa, S.A., y Tratamientos Asfálticos, S.A. (UTE río Caudal)",Comsa,Comsa
"UTE: Comsa, S.A., y Tratamientos Asfálticos, S.A. (UTE río Caudal)",Tratamientos Asfálticos,Tratamientos Asfálticos
"UTE: Conacon, S.A./Postigo, Obras y Servicios","Construcciones, Asfaltos y Control",Grupo Sando
"UTE: Conacon, S.A./Postigo, Obras y Servicios","Postigo, Obras y Servicios","Postigo, Obras y Servicios"
UTE: Conavinsa S.A.U. Construcciones Mariano López Navarro,Conavinsa S.A.U.,Conavinsa S.A.U.
UTE: Conavinsa S.A.U. Construcciones Mariano López Navarro,Construcciones Mariano López Navarro,Construcciones Mariano López Navarro
"UTE: conexión Molinar: FCC Construcción, S.A. / Amer e Hijos, S.A.",Amer e Hijos,Amer e Hijos
"UTE: conexión Molinar: FCC Construcción, S.A. / Amer e Hijos, S.A.",FCC,FCC
"UTE: Conseman Gipuzkoa: Grupisa Infraestructuras, S.A., Construcciones Moyua, S.L. y Excavaciones y Transportes Orsa",Construcciones Moyua,Grupo Moyua
"UTE: Conseman Gipuzkoa: Grupisa Infraestructuras, S.A., Construcciones Moyua, S.L. y Excavaciones y Transportes Orsa","Excavaciones y Transportes Orsa, S.L.","Excavaciones y Transportes Orsa, S.L."
"UTE: Conseman Gipuzkoa: Grupisa Infraestructuras, S.A., Construcciones Moyua, S.L. y Excavaciones y Transportes Orsa",Grupisa Infraestructuras,Grupisa Infraestructuras
UTE: Conservació Eix Central,"Balizamientos y Señalizaciones Mallorca, S.L.","Balizamientos y Señalizaciones Mallorca, S.L."
UTE: Conservació Eix Central,"Electrohidráulica Manacor, S.A","Electrohidráulica Manacor, S.A"
UTE: Conservació Eix Central,Melchor Mascaró,Melchor Mascaró
UTE: Conservació Eix Central,"Proyectos Paisajísticos de Baleares, S.L.","Proyectos Paisajísticos de Baleares, S.L."
UTE: Conservació Eix Central,"Treballs del Bosc, S.L.","Treballs del Bosc, S.L."
UTE: Conservació Ponent-Llevant,"Balear de Señalizaciones y Balizamientos, S.L. (BASEBA)","Balear de Señalizaciones y Balizamientos, S.L. (BASEBA)"
UTE: Conservació Ponent-Llevant,"Logística Urbana Ambiental, S.A. (URBIENT)","Logística Urbana Ambiental, S.A. (URBIENT)"
UTE: Conservació Ponent-Llevant,"Roig Obres Serveis i Mediambient, S.A.","Roig Obres Serveis i Mediambient, S.A."
UTE: Conservació Ponent-Llevant,Viabal,ACS
UTE: Conservació Ponent-Llevant,Vias y Obras Públicas,Vias y Obras Públicas
UTE: CONSERVACION ASTURIAS: ALDESA / ACEINSA,ACEINSA,Aceinsa
UTE: CONSERVACION ASTURIAS: ALDESA / ACEINSA,Aldesa Construcciones,Grupo Aldesa
"UTE: Conservación Cit Castellón: Aglomerados los Serranos, S.A. / Señalizaciones y Obras Fernández, S.L.",Aglomerados Los Serranos,Eiffage
"UTE: Conservación Cit Castellón: Aglomerados los Serranos, S.A. / Señalizaciones y Obras Fernández, S.L.","Señalizaciones y Obras Fernández, S.L.","Señalizaciones y Obras Fernández, S.L."
"UTE: Conservación de Vía e Infraestructuras, S.A. (20%) & Velasco, Obras y Servicios, S.A. (80%)","Conservación de Vía e Infraestructuras, S.A.","Conservación de Vía e Infraestructuras, S.A."
"UTE: Conservación de Vía e Infraestructuras, S.A. (20%) & Velasco, Obras y Servicios, S.A. (80%)",Velasco Obras y Servicios,Velasco
UTE: Conservación de Viales S.A.U.-Contratas y Obras San Gregorio,Conservación de Viales,Conservación de Viales
UTE: Conservación de Viales S.A.U.-Contratas y Obras San Gregorio,Contratas y Obras San Gregorio,Contratas y Obras San Gregorio
"UTE: Conservación y Sistemas, S.A. (70%) y Fomento de Construcciones y Contratas, S.A. ( 30%)",Conservación y Sistemas,FCC
"UTE: Conservación y Sistemas, S.A. (70%) y Fomento de Construcciones y Contratas, S.A. ( 30%)",FCC,FCC
UTE: Consolidación Torre Princesa,"CONSTRUCCIONES FERRÁ TUR, S.L.","CONSTRUCCIONES FERRÁ TUR, S.L."
UTE: Consolidación Torre Princesa,M. Polo,M. Polo
"UTE: CONSOMAR, S.A. - CIOPU",CIOPU,CIOPU
"UTE: CONSOMAR, S.A. - CIOPU",CONSOMAR,CONSOMAR
UTE: Constraula-Aldago Manten. Edificis Lot 5,Aldago,Grup Aldago
UTE: Constraula-Aldago Manten. Edificis Lot 5,Constraula,Constraula
UTE: Constraula–Aldago Manten. Edificis Lot 7,Aldago,Grup Aldago
UTE: Constraula–Aldago Manten. Edificis Lot 7,Constraula,Constraula
"UTE: Construccciones Mariezcurrena, S.L. y Construcciones Zubieder, S.L.",Construcciones Mariezcurrena,Construcciones Mariezcurrena
"UTE: Construccciones Mariezcurrena, S.L. y Construcciones Zubieder, S.L.","Construcciones Zubieder, S.L.","Construcciones Zubieder, S.L."
"UTE: Construcciones ACR S.A.U.-Cycasa, Canteras y Construcciones, S.A., abreviadamente Hospital 'Uribe Kosta'",Construcciones ACR,Construcciones ACR
"UTE: Construcciones ACR S.A.U.-Cycasa, Canteras y Construcciones, S.A., abreviadamente Hospital 'Uribe Kosta'","Cycasa, Canteras y Construcciones","Cycasa, Canteras y Construcciones"
"UTE: Construcciones Alfredo Rodríguez, S.L., y MC Conservación y Restauración, S.L.",Construcciones Alfredo Rodríguez,Construcciones Alfredo Rodríguez
"UTE: Construcciones Alfredo Rodríguez, S.L., y MC Conservación y Restauración, S.L.",MC Conservación y Restauración,MC Conservación y Restauración
"UTE: CONSTRUCCIONES ALPI, S.A. - GONZÁLEZ SOTO",Construcciones Alpi,Construcciones Alpi
"UTE: CONSTRUCCIONES ALPI, S.A. - GONZÁLEZ SOTO","González Soto, S.A.","González Soto, S.A."
"UTE: Construcciones Alpi, S.A. / Alpi Medioambiente",Alpi Medioambiente,Grupo Alpi
"UTE: Construcciones Alpi, S.A. / Alpi Medioambiente",Construcciones Alpi,Construcciones Alpi
"UTE: Construcciones Alpi, S.A. y González Soto, S.A.",Construcciones Alpi,Construcciones Alpi
"UTE: Construcciones Alpi, S.A. y González Soto, S.A.","González Soto, S.A.","González Soto, S.A."
"UTE: Construcciones Alpi, S.A., y Gestión, Estudios, Obras y Proyectos, S.A",Construcciones Alpi,Construcciones Alpi
"UTE: Construcciones Alpi, S.A., y Gestión, Estudios, Obras y Proyectos, S.A",Gestión Estudios Obras y Proyectos,Gestión Estudios Obras y Proyectos
"UTE: Construcciones Amenabar, S.A. + Mantenimiento de Infraestructuras",Construcciones Amenábar,Construcciones Amenábar
"UTE: Construcciones Amenabar, S.A. + Mantenimiento de Infraestructuras",Mantenimiento de Infraestructuras,FCC
"UTE: Construcciones Amenabar, S.A. y Exbasa Obras y Servicios",Construcciones Amenábar,Construcciones Amenábar
"UTE: Construcciones Amenabar, S.A. y Exbasa Obras y Servicios",Exbasa,Exbasa
"UTE: Construcciones Aragón Izquierdo, S.L. y Construcciones Arranz Acinas, S.A.",Construcciones Aragón Izquierdo,Construcciones Aragón Izquierdo
"UTE: Construcciones Aragón Izquierdo, S.L. y Construcciones Arranz Acinas, S.A.","Construcciones Arranz Acinas, S.A.","Construcciones Arranz Acinas, S.A."
UTE: Construcciones Asfaltos y Control (conacon) - Althenia,Althenia,Grupo Sando
UTE: Construcciones Asfaltos y Control (conacon) - Althenia,"Construcciones, Asfaltos y Control",Grupo Sando
"UTE: Construcciones Azagra, S. A.-Juan Antonio López Reyes",Construcciones Azagra,Construcciones Azagra
"UTE: Construcciones Azagra, S. A.-Juan Antonio López Reyes",Juan Antonio López Reyes,Juan Antonio López Reyes
"UTE: CONSTRUCCIONES AZPIROZ Y SARALEGUI, S.L. - AZYSA (50%) & GEA 21, S.A. (50%)","CONSTRUCCIONES AZPIROZ y SARALEGUI, S.L. AZYSA","CONSTRUCCIONES AZPIROZ y SARALEGUI, S.L. AZYSA"
"UTE: CONSTRUCCIONES AZPIROZ Y SARALEGUI, S.L. - AZYSA (50%) & GEA 21, S.A. (50%)",Gea 21,Gea 21
"UTE: Construcciones Deportivas Indepo, S.L. y Movex Vial",C.D. Indepo,C.D. Indepo
"UTE: Construcciones Deportivas Indepo, S.L. y Movex Vial",Movex Vial,Movex Vial
UTE: Construcciones Díez y Díez Andalucía Sl - Copugusa Sl,Construcciones Díez y Díez Andalucía,Construcciones Díez y Díez Andalucía
UTE: Construcciones Díez y Díez Andalucía Sl - Copugusa Sl,Copugusa Sl,Copugusa Sl
UTE: Construcciones Especiales y Dragados S.A. Drace-Dragados,Construcciones Especiales y Dragados,Construcciones Especiales y Dragados
UTE: Construcciones Especiales y Dragados S.A. Drace-Dragados,Drace-Dragados,ACS
UTE: Construcciones Evimaj y Crimsa,Construcciones Evimaj,Construcciones Evimaj
UTE: Construcciones Evimaj y Crimsa,Crimsa,Crimsa
UTE: Construcciones Francisco Carrasco Novillo S.A. y Serrazar,Construcciones Francisco Carrasco Novillo,Construcciones Francisco Carrasco Novillo
UTE: Construcciones Francisco Carrasco Novillo S.A. y Serrazar,Serrazar,Serrazar
"UTE: Construcciones Galdiano, S.A. y Trabajos Especiales Zust",Construcciones Galdiano,Construcciones Galdiano
"UTE: Construcciones Galdiano, S.A. y Trabajos Especiales Zust",Trabajos Especiales Zut,Trabajos Especiales Zut
"UTE: CONSTRUCCIONES GISMERO, S.A., E INTECMIN",Construcciones Gismero,Construcciones Gismero
"UTE: CONSTRUCCIONES GISMERO, S.A., E INTECMIN",Intecmin,Intecmin
"UTE: Construcciones Glesa, S.A. - Obras y Pavimentos Especiales",Construcciones Glesa,Grupo Glesa
"UTE: Construcciones Glesa, S.A. - Obras y Pavimentos Especiales",Obras y Pavimentos Especiales,Obras y Pavimentos Especiales
"UTE: Construcciones Glesa, S.A. con Aldesa Construcciones",Aldesa Construcciones,Grupo Aldesa
"UTE: Construcciones Glesa, S.A. con Aldesa Construcciones",Construcciones Glesa,Grupo Glesa
UTE: Construcciones Hidráulicas y Viales S.A.- Boymosa,Boymosa,Boymosa
UTE: Construcciones Hidráulicas y Viales S.A.- Boymosa,Construcciones Hidráulicas y Viales,Construcciones Hidráulicas y Viales
"UTE: Construcciones Iniesta, S.L. / Pavasal Empresa Constructora",Construcciones Iniesta,Construcciones Iniesta
"UTE: Construcciones Iniesta, S.L. / Pavasal Empresa Constructora","Pavasal, Empresa Constructora",Pavasal
"UTE: Construcciones Iniesta, S.L. y González Soto",Construcciones Iniesta,Construcciones Iniesta
"UTE: Construcciones Iniesta, S.L. y González Soto","González Soto, S.A.","González Soto, S.A."
"UTE: Construcciones Iniesta, S.L., Pavasal Empresa Constructora S.A. y Martínez Olmos e Hijo",Construcciones Iniesta,Construcciones Iniesta
"UTE: Construcciones Iniesta, S.L., Pavasal Empresa Constructora S.A. y Martínez Olmos e Hijo",Martínez Olmos e Hijo,Martínez Olmos e Hijo
"UTE: Construcciones Iniesta, S.L., Pavasal Empresa Constructora S.A. y Martínez Olmos e Hijo","Pavasal, Empresa Constructora",Pavasal
"UTE: Construcciones Iniesta, S.L./Compañía TRIMTOR, S.A./Delta Hidráulica","Compañía TRIMTOR, S.A.","Compañía TRIMTOR, S.A."
"UTE: Construcciones Iniesta, S.L./Compañía TRIMTOR, S.A./Delta Hidráulica",Construcciones Iniesta,Construcciones Iniesta
"UTE: Construcciones Iniesta, S.L./Compañía TRIMTOR, S.A./Delta Hidráulica",Delta Hidráulica,Delta Hidráulica
UTE: Construcciones Leonardo Migueles - Construcciones Ponciano Nieto,CONSTRUCCIONES LEONARDO MIGUELEZ,CONSTRUCCIONES LEONARDO MIGUELEZ
UTE: Construcciones Leonardo Migueles - Construcciones Ponciano Nieto,Construcciones Ponciano Nieto,Construcciones Ponciano Nieto
"UTE: Construcciones López Porras, S.A., e Inmaculada Sánchez Martín",Construcciones López Porras,Construcciones López Porras
"UTE: Construcciones López Porras, S.A., e Inmaculada Sánchez Martín",Inmaculada Sánchez Martín,Inmaculada Sánchez Martín
"UTE: Construcciones López Porras, S.A./Estampaciones Casado",Construcciones López Porras,Construcciones López Porras
"UTE: Construcciones López Porras, S.A./Estampaciones Casado","Estampaciones Casado, S.A.","Estampaciones Casado, S.A."
"UTE: Construcciones Luján, S.A. (80%) y Electrotécnia Monrabal S.L.U. (20%)",Construcciones Luján,Construcciones Luján
"UTE: Construcciones Luján, S.A. (80%) y Electrotécnia Monrabal S.L.U. (20%)",Electrotecnia Monrabal,Electrotecnia Monrabal
"UTE: CONSTRUCCIONES LUJAN, S.A. Y DINAMICA AMBIENTAL, S.A. UTE PARQUE FLUVIAL",Construcciones Luján,Construcciones Luján
"UTE: CONSTRUCCIONES LUJAN, S.A. Y DINAMICA AMBIENTAL, S.A. UTE PARQUE FLUVIAL",Dinámica Medioambiental,Dinámica Medioambiental
"UTE: Construcciones Luján, S.A.–G.F. Ferruses",Construcciones Luján,Construcciones Luján
"UTE: Construcciones Luján, S.A.–G.F. Ferruses",G.F. Ferruses,G.F. Ferruses
"UTE: Construcciones Moyua, S.L. / Construcciones y Promociones Balzola, S.A. / Azvi",Azvi,Azvi
"UTE: Construcciones Moyua, S.L. / Construcciones y Promociones Balzola, S.A. / Azvi",Construcciones Moyua,Grupo Moyua
"UTE: Construcciones Moyua, S.L. / Construcciones y Promociones Balzola, S.A. / Azvi","Balzola, S.A.",Grupo Balzola
"UTE: Construcciones Ortiz, S.A. e Inditec Medioambiente",Construcciones Ortiz,Construcciones Ortiz
"UTE: Construcciones Ortiz, S.A. e Inditec Medioambiente",Inditec Medioambiente,Inditec Medioambiente
"UTE: Construcciones Otero S.L., Aquagest Andalucía, S.A., y Asfaltos Luis Fernández","Aquagest Andalucía, S.A.",Hidralia
"UTE: Construcciones Otero S.L., Aquagest Andalucía, S.A., y Asfaltos Luis Fernández",Asfaltos Luis Fernández,Asfaltos Luis Fernández
"UTE: Construcciones Otero S.L., Aquagest Andalucía, S.A., y Asfaltos Luis Fernández",Construcciones Otero,Construcciones Otero
UTE: Construcciones Otero-Aquagest Medio Ambiente-Trayamar,Aquagest Medio Ambiente,Hidralia
UTE: Construcciones Otero-Aquagest Medio Ambiente-Trayamar,Construcciones Otero,Construcciones Otero
UTE: Construcciones Otero-Aquagest Medio Ambiente-Trayamar,Trayamar,Trayamar
"UTE: Construcciones Otero, S.L. - Construcciones Porman",Construcciones Otero,Construcciones Otero
"UTE: Construcciones Otero, S.L. - Construcciones Porman",Construcciones Porman,Construcciones Porman
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol",Aicasol,Aicasol
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol",Construcciones Otero,Construcciones Otero
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol",Corsán-Corviam Construcción,Isolux Corsán
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol","Ecoclima Granada, S.L.","Ecoclima Granada, S.L."
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol",Grupo de Edificaciones y Obras,Grupo de Edificaciones y Obras
"UTE: Construcciones Otero, S.L. Ecoclima Granada, S.L. UTE, IMESAPI, S.A., Corsan Corviam Construcción, S.A. y Grupo de Edificaciones y Obras S.A. y Aicasol",Imesapi,ACS
"UTE: Construcciones Pedro Díaz, S.L. y Lumen Eléctricas",Construcciones Pedro Díaz,Construcciones Pedro Díaz
"UTE: Construcciones Pedro Díaz, S.L. y Lumen Eléctricas",Lumen Eléctricas,Lumen Eléctricas
"UTE: Construcciones Pérez Jiménez, S.A. y Construcciones López Porras, S.A.",Construcciones López Porras,Construcciones López Porras
"UTE: Construcciones Pérez Jiménez, S.A. y Construcciones López Porras, S.A.",Construcciones Pérez Jiménez,Construcciones Pérez Jiménez
"UTE: Construcciones Rehabilitaciones y Acabados, S.A. (Corelia)-Arruti Santander",Arruti Santander,Arruti Santander
"UTE: Construcciones Rehabilitaciones y Acabados, S.A. (Corelia)-Arruti Santander",Construcciones Rehabilitaciones y Acabados,Construcciones Rehabilitaciones y Acabados
"UTE: Construcciones Rodríguez Ramírez, S.A / Transportes y Construcciones Gopar Rodríguez, S.L.",Construcciones Rodríguez Ramírez,Construcciones Rodríguez Ramírez
"UTE: Construcciones Rodríguez Ramírez, S.A / Transportes y Construcciones Gopar Rodríguez, S.L.","Transportes y Construcciones Gopar Rodríguez, S.L.","Transportes y Construcciones Gopar Rodríguez, S.L."
"UTE: Construcciones Rubau, S.A. (7,5%), Copisa Constructora Pirenaica, S.A. (17,5%), Fcc Construcción, S.A. (37,5%) y Ferrovial Agroman, S.A. (37,5%)",Construcciones Rubau,Construcciones Rubau
"UTE: Construcciones Rubau, S.A. (7,5%), Copisa Constructora Pirenaica, S.A. (17,5%), Fcc Construcción, S.A. (37,5%) y Ferrovial Agroman, S.A. (37,5%)","Copisa, Constructora Pirenaica",COPISA
"UTE: Construcciones Rubau, S.A. (7,5%), Copisa Constructora Pirenaica, S.A. (17,5%), Fcc Construcción, S.A. (37,5%) y Ferrovial Agroman, S.A. (37,5%)",FCC,FCC
"UTE: Construcciones Rubau, S.A. (7,5%), Copisa Constructora Pirenaica, S.A. (17,5%), Fcc Construcción, S.A. (37,5%) y Ferrovial Agroman, S.A. (37,5%)",Ferrovial Agroman,Grupo Ferrovial
"UTE: CONSTRUCCIONES RUBAU,S.A./ABECONSA",ABECONSA,Grupo Fomento de Iniciativas
"UTE: CONSTRUCCIONES RUBAU,S.A./ABECONSA",Construcciones Rubau,Construcciones Rubau
"UTE: Construcciones Sánchez Domínguez - Sando, S.A. y Rover Alcisa",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: Construcciones Sánchez Domínguez - Sando, S.A. y Rover Alcisa",Rover Alcisa,Rover Alcisa
"UTE: Construcciones Sánchez Domínguez – Sando, S.A. (47,50%), Obras Subterráneas, S.A. (40%), y Sevilla Nevado, S.A. (12,50%)",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: Construcciones Sánchez Domínguez – Sando, S.A. (47,50%), Obras Subterráneas, S.A. (40%), y Sevilla Nevado, S.A. (12,50%)","Obras Subterráneas, S.A.","Obras Subterráneas, S.A."
